,year,company,inn,money,region_id,region
1481,2006,"ОАО ""Химпром""",2124009521,0.75,21,Чувашская Республика - Чувашия
1482,2006,"ЗАО ""Первая инвестиционно-строительная компания""",2129022766,0.5,21,Чувашская Республика - Чувашия
1483,2015,"ООО Тор-Строй""",2015041780,1.0,20,Чеченская Республика
1484,2014,"Хакасский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",1901056191,4.725595,19,Республика Хакасия
1485,2013,"Хакасский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",1901056191,10.86245,19,Республика Хакасия
1486,2012,"Хакасский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",1901056191,2.557271,19,Республика Хакасия
1487,2011,"Хакасский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",1901056191,29.503186,19,Республика Хакасия
1488,2011,"Общество с ограниченной ответственностью ""Угольная компания ""Разрез Степной""",1903014461,4.0,19,Республика Хакасия
1489,2011,"Закрытое акционерное общество ""Абаканский туристский комплекс ""Дружба""",1901029021,2.0,19,Республика Хакасия
1490,2010,"Хакасский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",1901056191,4.822053,19,Республика Хакасия
1491,2009,"Хакасский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",1901056191,27.739501,19,Республика Хакасия
1492,2008,"Хакасский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",1901056191,0.418601,19,Республика Хакасия
1493,2006,"Хакасский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",1901056191,6.28,19,Республика Хакасия
1494,2015,"ООО ""КОМОС ГРУПП""",1831089218,10.0,18,Удмуртская Республика
1495,2015,"ООО ""АПОГЕЙ""",1840027634,1.5,18,Удмуртская Республика
1496,2015,"ЗАО ""Редуктор""",1840010599,1.0,18,Удмуртская Республика
1497,2015,"ООО ""Витра""",1832051217,1.0,18,Удмуртская Республика
1498,2015,"ООО Расчетно-информационный центр ""ЖРП 8""",1840001629,1.0,18,Удмуртская Республика
1499,2015,"ЗАО ""Удмуртская промышленная компания""",1835071564,0.5,18,Удмуртская Республика
1500,2015,"ООО ""ПБО ИЖЕВСК""",1832088168,0.5,18,Удмуртская Республика
1501,2015,"ООО ""УПРАВЛЯЮЩАЯ КОМПАНИЯ ""АССО-СТРОЙ""",1831108894,0.5,18,Удмуртская Республика
1502,2015,"ООО ""Профит-Удмуртия""",1834035813,0.48,18,Удмуртская Республика
1503,2014,"ООО ""Промышленная Энергосбытовая Компания""",1833045576,13.0,18,Удмуртская Республика
1504,2014,"ООО ""МИДУЭЙ""",1831077815,6.0,18,Удмуртская Республика
1505,2014,"ОАО ""ИЖЕВСКИЙ ЗАВОД НЕФТЯНОГО МАШИНОСТРОЕНИЯ""",1835012826,3.0,18,Удмуртская Республика
1506,2014,"ОАО ""КОНЦЕРН ""КАЛАШНИКОВ""",1832090230,3.0,18,Удмуртская Республика
1507,2014,"ООО ""НАЦИОНАЛЬНАЯ ТОРГОВО-ПРОМЫШЛЕННАЯ КОМПАНИЯ""",1831132463,3.0,18,Удмуртская Республика
1508,2014,"ООО ""УРАЛИНВЕСТСТРОЙ""",1833035225,3.0,18,Удмуртская Республика
1509,2014,"ООО ""Росстрой""",1832053863,2.2,18,Удмуртская Республика
1510,2014,"ЗАО ""УДМУРТСКАЯ ПРОМЫШЛЕННАЯ КОМПАНИЯ""",1835071564,2.1,18,Удмуртская Республика
1511,2014,"ООО ""ТОРГОВЫЙ ДОМ ГЛОБАЛ""",1841030911,2.0,18,Удмуртская Республика
1512,2014,"ООО ""АВТОРЕМЗАВОД""",1840005310,1.0,18,Удмуртская Республика
1513,2014,"ООО ""ВЕРОНА""",1841023456,1.0,18,Удмуртская Республика
1514,2014,"ООО ""ПРОФИТ-УДМУРТИЯ""",1834035813,1.0,18,Удмуртская Республика
1515,2014,"ООО ""СТРОИТЕЛЬНЫЙ ЦЕНТР ХОЗЯЙСТВЕННАЯ БАЗА""",1832089242,1.0,18,Удмуртская Республика
1516,2014,"ООО ""УРАЛДОМСТРОЙ""",1832051143,1.0,18,Удмуртская Республика
1517,2014,"ООО ""ИЖЕВСКИЕ ЛИФТЫ""",1833050713,0.5,18,Удмуртская Республика
1518,2014,"ООО ""НОВИТЭК ПРО""",1840011088,0.5,18,Удмуртская Республика
1519,2014,"ООО ""ТЕХЦЕНТР""",1841025679,0.5,18,Удмуртская Республика
1520,2014,"ОАО ""РЕДУКТОР""",1833001674,0.35,18,Удмуртская Республика
1521,2014,"ООО ""АСПЭК-ЦЕНТР""",1831114859,0.300364,18,Удмуртская Республика
1522,2013,"Республиканское общественное движение ""Содействие социально-экономическому и культурному развитию Удмуртии""",1833018460,3.86,18,Удмуртская Республика
1523,2013,"ОАО ""Ижевский радиозавод""",1833013253,1.0,18,Удмуртская Республика
1524,2013,"ОАО ""Ижевский электромеханический завод ""Купол""",1831083343,0.5,18,Удмуртская Республика
1525,2013,"ООО ""Росстрой""",1832053863,0.4,18,Удмуртская Республика
1526,2012,"Республиканское общественное движение ОПД ""Удмуртия""",1833018460,15.0,18,Удмуртская Республика
1527,2012,"Общество с ограниченной ответственностью Строительно-производственная компания ""Крафтпласт""",1835086828,3.0,18,Удмуртская Республика
1528,2012,"Закрытое акционерное общество ""РЕСТЕР""",1831066404,2.0,18,Удмуртская Республика
1529,2012,"Открытое акционерное общество ""Ижевский электромеханический завод ""Купол""",1831083343,2.0,18,Удмуртская Республика
1530,2012,"Общество с ограниченной ответственностью ""Ижмаш"" - Беспилотные системы""",1831117433,2.0,18,Удмуртская Республика
1531,2012,"Закрытое акционерное общество ""Научно-производственное объединение ""Имекс""",1831090830,1.0,18,Удмуртская Республика
1532,2011,"Общество с ограниченной ответственностью ""ИММО Оценка""",1833049980,15.0,18,Удмуртская Республика
1533,2011,"Общество с ограниченной ответственностью ""ИММОКОРП""",1835071525,13.0,18,Удмуртская Республика
1534,2011,"Общество с ограниченной ответственностью ""РегионСтрой""",1834047583,7.0,18,Удмуртская Республика
1535,2011,"Открытое акционерное общество ""Ижсталь""",1826000655,3.0,18,Удмуртская Республика
1536,2011,"Открытое акционерное общество ""Ижевский радиозавод""",1833013253,2.9,18,Удмуртская Республика
1537,2011,"Общество с ограниченной ответственностью ""ЛЭП-ТрансМонтаж""",1834053509,1.0,18,Удмуртская Республика
1538,2010,"Открытое акционерное общество ""Ижевский радиозавод""",1833013253,2.2,18,Удмуртская Республика
1539,2010,"Общество с ограниченной ответственностью ""Хозяйственная база - Центр""",1831084121,1.33,18,Удмуртская Республика
1540,2010,"Общество с ограниченной ответственностью Управляющая компания ""Русстрой Труп""",1833044318,1.0,18,Удмуртская Республика
1541,2010,"Общество с ограниченной ответственностью ""ЭнергоСеть""",1835061894,1.0,18,Удмуртская Республика
1542,2010,"Закрытое акционерное общество ""Ижторгметалл""",1835027029,0.75,18,Удмуртская Республика
1543,2010,"Общество с ограниченной ответственностью ""КОМОС ГРУПП""",1831089218,0.6,18,Удмуртская Республика
1544,2010,"Общество с ограниченной ответственностью ""Магма плюс""",1821901832,0.5,18,Удмуртская Республика
1545,2010,"Закрытое акционерное общество ""Удмуртская промышленная компания""",1835071564,0.5,18,Удмуртская Республика
1546,2010,"Общество с ограниченной ответственностью ""Проспект-Строй""",1841007447,0.42,18,Удмуртская Республика
1547,2008,"Общество с ограниченной ответственностью ""МаксСервис""",1831100599,4.35,18,Удмуртская Республика
1548,2006,"Открытое акционерное общество ""Ижсталь""",1826000655,10.0,18,Удмуртская Республика
1549,2006,"Удмуртское республиканское отделение Межрегионального общественного учреждения ""Народный дом""",1835042524,9.8155,18,Удмуртская Республика
1550,2006,"ЗАО""Аспэк""",1834003956,0.6,18,Удмуртская Республика
1551,2014,"ООО ""КДК-АВТОТРАНС""",1701052672,6.6,17,Республика Тыва
1552,2015,"ОАО ""ТАИФ""",1655020761,14.0,16,Республика Татарстан (Татарстан)
1553,2015,"ООО ""Региональные газораспределительные сети """,1655217567,8.0,16,Республика Татарстан (Татарстан)
1554,2015,"ООО ""ТаграС-РемСервис""",1644046768,5.0,16,Республика Татарстан (Татарстан)
1555,2015,"ООО ""ТаграС-ТрансСервис""",1644037241,5.0,16,Республика Татарстан (Татарстан)
1556,2015,"ООО ""ТаграС-ЭнергоСервис""",1644031472,4.0,16,Республика Татарстан (Татарстан)
1557,2015,"ООО ""Оптовик""",1646014874,3.5,16,Республика Татарстан (Татарстан)
1558,2015,"ООО ""Авангард""",1614006863,1.0,16,Республика Татарстан (Татарстан)
1559,2015,"ООО ""Торговый дом Золотой Ключ""",1657088726,0.83,16,Республика Татарстан (Татарстан)
1560,2015,"ООО ""ПРАКТИКА""",1660067701,0.506,16,Республика Татарстан (Татарстан)
1561,2015,"ООО ""ДОМКОР """,1650121364,0.5,16,Республика Татарстан (Татарстан)
1562,2015,"ООО ""Производственое Строительное Объединение ""КАЗАНЬ """,1660056570,0.5,16,Республика Татарстан (Татарстан)
1563,2015,"ЗАО ""Кулон""",1660031350,0.31,16,Республика Татарстан (Татарстан)
1564,2014,"Татарстанский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",1655057680,49.544514,16,Республика Татарстан (Татарстан)
1565,2014,"ООО ""МЕДИКО-СЕРВИСНАЯ КОМПАНИЯ ""ТАТАССИСТАНС""",1659114890,1.215,16,Республика Татарстан (Татарстан)
1566,2013,"Татарстанский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",1655057680,5.515918,16,Республика Татарстан (Татарстан)
1567,2013,"ООО ""Брус""",1639013171,1.0,16,Республика Татарстан (Татарстан)
1568,2012,"Татарстанский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",1655057680,5.045779,16,Республика Татарстан (Татарстан)
1569,2011,"Татарстанский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",1655057680,40.010903,16,Республика Татарстан (Татарстан)
1570,2011,"Общество с ограниченной ответственностью ""Ново-Рязанская ТЭЦ""",1655063821,1.0,16,Республика Татарстан (Татарстан)
1571,2010,"Татарстанский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",1655057680,14.264916,16,Республика Татарстан (Татарстан)
1572,2009,"Татарстанский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",1655057680,25.935794,16,Республика Татарстан (Татарстан)
1573,2008,"Открытое акционерное общество ""Страховое общество ""Талисман""",1655004449,9.5,16,Республика Татарстан (Татарстан)
1574,2008,"Закрытое акционерное общество ""Водозабор ""Мирный""",1659039763,4.0,16,Республика Татарстан (Татарстан)
1575,2008,"Общество с ограниченной ответственностью ""Частное охранное предприятие ""КВ-Сервис 5""",1659048729,2.5,16,Республика Татарстан (Татарстан)
1576,2008,"Общество с ограниченной ответственностью ""Аналитика и финансы""",1659044675,2.0,16,Республика Татарстан (Татарстан)
1577,2008,"Общество с ограниченной ответственностью ""АЗАЛЕЕВО-В""",1648012978,2.0,16,Республика Татарстан (Татарстан)
1578,2008,"Общество с ограниченной ответственностью "" МАКУЛОВО-В """,1615004971,2.0,16,Республика Татарстан (Татарстан)
1579,2008,"Общество с ограниченной ответственностью ""ЗЕЛЕНЫЙ ДОЛ-В""",1648013019,1.5,16,Республика Татарстан (Татарстан)
1580,2008,"Татарстанский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",1655057680,1.431244,16,Республика Татарстан (Татарстан)
1581,2008,"Общество с ограниченной ответственностью ""Деловой центр Профессионал""",1622003827,0.5,16,Республика Татарстан (Татарстан)
1582,2006,"Общество с ограниченной ответственностью ""Красный восток-Строймонтажсервис""",1659040550,7.0,16,Республика Татарстан (Татарстан)
1583,2006,"Открытое акционерное общество ""Красный Восток Агро”",1659052612,7.0,16,Республика Татарстан (Татарстан)
1584,2006,"Открытое акционерное общество акционерный коммерческий банк ""Энергобанк""",1653011835,6.5,16,Республика Татарстан (Татарстан)
1585,2006,"Закрытое акционерное общество ""Торговая Компания ""Эдельвейс""",1659052002,6.0,16,Республика Татарстан (Татарстан)
1586,2006,"Татарстанский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",1655057680,2.219912,16,Республика Татарстан (Татарстан)
1587,2014,"СЕВЕРО-ОСЕТИНСКИЙ РЕГИОНАЛЬНЫЙ ОБЩЕСТВЕННЫЙ ФОНД ПОД ДЕРЖКИ ВСЕРОССИЙСКОЙ ПОЛИТИЧЕСКОЙ ПАРТИИ ""ЕДИНАЯ РОССИЯ""",1502026068,3.39489,15,Республика Северная Осетия - Алания
1588,2012,"Северо-Осетинский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",1502026068,0.743759,15,Республика Северная Осетия - Алания
1589,2011,"Северо-Осетинский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",1502026068,0.554265,15,Республика Северная Осетия - Алания
1590,2010,"Северо-Осетинский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",1502026068,2.974984,15,Республика Северная Осетия - Алания
1591,2009,"Северо-Осетинский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",1502026068,7.7392,15,Республика Северная Осетия - Алания
1592,2006,"Северо-Осетинский региональный общественный фонд поддержки Всероссийской партии ""Единство и Отечество"" -Единая Россия",1502026068,9.0,15,Республика Северная Осетия - Алания
1593,2015,"ООО ""ГражданПромСтрой""",1435253560,1.165,14,Республика Саха (Якутия)
1594,2015,"ООО ""Квантум""",1435236645,0.8,14,Республика Саха (Якутия)
1595,2015,"ООО Строительня Компания ""ЕвроСтройСервис""",1435234430,0.8,14,Республика Саха (Якутия)
1596,2015,"ООО ""Якутмоторсервис""",1435118835,0.5,14,Республика Саха (Якутия)
1597,2014,"ОАО ""Домостроительный комбинат""",1435019440,1.0,14,Республика Саха (Якутия)
1598,2013,"ОАО ""Домостроительный комбинат""",1435019440,2.0,14,Республика Саха (Якутия)
1599,2013,"ООО ""АЛЬКОР-7""",1435093877,0.75,14,Республика Саха (Якутия)
1600,2013,"ООО ""КИНГ-95""",1435046193,0.5,14,Республика Саха (Якутия)
1601,2012,"Общество с ограниченной ответственностью ""СУ-98""",1435098917,0.5,14,Республика Саха (Якутия)
1602,2011,"Открытое акционерное общество холдинговая компания ""Якутуголь""",1434026980,10.0,14,Республика Саха (Якутия)
1603,2010,"Якутский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",1435131829,3.929489,14,Республика Саха (Якутия)
1604,2009,"Якутский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",1435131829,0.907,14,Республика Саха (Якутия)
1605,2008,"Якутский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",1435131829,1.87348,14,Республика Саха (Якутия)
1606,2008,"Закрытое акционерное общество ""Техностройкомплект""",1435025034,0.5,14,Республика Саха (Якутия)
1607,2006,"Якутский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",1435131829,8.0,14,Республика Саха (Якутия)
1608,2015,"ООО ГРУППА КОМПАНИЙ ""САРМОТЕКС""",1326197315,1.5,13,Республика Мордовия
1609,2015,"ООО ""СДС-Управление строительства""",1326187846,0.936,13,Республика Мордовия
1610,2014,"Мордовский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",1326185630,5.970012,13,Республика Мордовия
1611,2014,"ЗАО ""ИЧАЛКИ""",1310087067,0.7,13,Республика Мордовия
1612,2013,"Мордовский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",1326185630,1.9055,13,Республика Мордовия
1613,2012,"Мордовский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",1326185630,14.423797,13,Республика Мордовия
1614,2011,"Мордовский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",1326185630,33.000368,13,Республика Мордовия
1615,2011,"Закрытое акционерное общество ""Рузаевский завод химического машиностроения""",1324124921,1.0,13,Республика Мордовия
1616,2010,"Мордовский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",1326185630,5.105546,13,Республика Мордовия
1617,2010,"Республиканский фонд поддержки социально-экономических программ ""Созидание""",1326178496,0.448,13,Республика Мордовия
1618,2009,"Мордовский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",1326185630,39.875,13,Республика Мордовия
1619,2009,"Республиканский фонд поддержки социально-экономических программ ""Созидание""",1326178496,1.45,13,Республика Мордовия
1620,2008,"Мордовский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",1326185630,8.9,13,Республика Мордовия
1621,2008,"Открытое акционерное общество ""Мордовцемент""",1322116731,1.0,13,Республика Мордовия
1622,2006,"Мордовский региональный общественный фонд поддержки Всероссийской партии "" Единство и Отечество"" - Единая Россия",1326185630,3.1475,13,Республика Мордовия
1623,2006,"ООО Редакция газеты ""Медведь Мордовии""",1326178665,2.21,13,Республика Мордовия
1624,2014,"ОАО ""ШЕЛАНГЕРСКИЙ ХИМЗАВОД ""САЙВЕР""",1203000093,1.0,12,Республика Марий Эл
1625,2014,"ООО ""Столица-Строй""",1215164674,0.5,12,Республика Марий Эл
1626,2012,"Марийский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",1215083425,0.750581,12,Республика Марий Эл
1627,2011,"Марийский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",1215083425,11.833357,12,Республика Марий Эл
1628,2010,"Марийский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",1215083425,8.384324,12,Республика Марий Эл
1629,2009,"Марийский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",1215083425,19.6412,12,Республика Марий Эл
1630,2008,"Марийский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",1215083425,9.19,12,Республика Марий Эл
1631,2006,"Марийский региональный общественный фонд поддержки Всероссийской партии ""ЕДИНСТВО и ОТЕЧЕСТВО"" - Единая Россия",1215083425,9.0,12,Республика Марий Эл
1632,2015,"ООО ""Праймер Коми""",1101097015,1.0,11,Республика Коми
1633,2015,"ООО ""Сбытовая компания Коми”",1101131178,1.0,11,Республика Коми
1634,2015,"ООО ""Спецпроект - КСР""",1101068021,0.5,11,Республика Коми
1635,2014,"ООО ""Гостиничный комплекс ""Чибью""",1102070760,61.5,11,Республика Коми
1636,2014,"ООО ""СЕВЕРНЕФТЕГАЗ""",1102068391,35.0,11,Республика Коми
1637,2014,"Коми региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",1101478733,17.530373,11,Республика Коми
1638,2014,"ОАО ""СЕРВИС""",1102070305,7.5,11,Республика Коми
1639,2013,"Коми региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",1101478733,5.47875,11,Республика Коми
1640,2012,"Коми региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",1101478733,5.204935,11,Республика Коми
1641,2011,"Коми региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",1101478733,36.717114,11,Республика Коми
1642,2011,"Закрытое акционерное общество управление производственно-технологической комплектации ""Северстрой""",1106011460,5.0,11,Республика Коми
1643,2010,"Коми региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",1101478733,36.608957,11,Республика Коми
1644,2009,"Коми региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",1101478733,32.701,11,Республика Коми
1645,2008,"Коми региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",1101478733,7.782035,11,Республика Коми
1646,2006,"Коми региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",1101478733,7.19,11,Республика Коми
1647,2015,"ООО ""Фрунзе""",1001274990,4.05,10,Республика Карелия
1648,2015,"ООО ""Панорама""",1001102254,2.65,10,Республика Карелия
1649,2014,"Карельский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",1001045662,8.574146,10,Республика Карелия
1650,2014,"ООО ""ТЦ-АРЕНДА""",1001257378,1.01,10,Республика Карелия
1651,2013,"Карельский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",1001045662,4.070443,10,Республика Карелия
1652,2012,"Карельский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",1001045662,1.71566,10,Республика Карелия
1653,2011,"Карельский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",1001045662,19.862162,10,Республика Карелия
1654,2010,"Карельский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",1001045662,13.122516,10,Республика Карелия
1655,2009,"Карельский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",1001045662,18.798,10,Республика Карелия
1656,2008,"Карельский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",1001045662,4.2,10,Республика Карелия
1657,2006,"Карельский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",1001045662,7.32805,10,Республика Карелия
1658,2011,"Закрытое акционерное общество ""Кавказцемент""",0909000840,30.0,9,Карачаево-Черкесская Республика
1659,2011,"Общество с ограниченной ответственностью фирма ""Хаммер""",0901014009,0.43,9,Карачаево-Черкесская Республика
1660,2010,"Закрытое акционерное общество ""Кавказцемент""",0909000840,25.0,9,Карачаево-Черкесская Республика
1661,2009,"Закрытое акционерное общество ""Кавказцемент""",0909000840,30.0,9,Карачаево-Черкесская Республика
1662,2008,"Открытое акционерное общество ""Кавказцемент""",0909000840,10.0,9,Карачаево-Черкесская Республика
1663,2014,"Кабардино-Балкарский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",0721003512,6.475112,7,Кабардино-Балкарская Республика
1664,2014,"ОАО ""ХАЛВИЧНЫЙ ЗАВОД ""НАЛЬЧИКСКИЙ""",0700000327,0.8,7,Кабардино-Балкарская Республика
1665,2014,"ОАО ""Терекалмаз""",0705000017,0.32,7,Кабардино-Балкарская Республика
1666,2013,"ООО ""Вещевик""",0721001353,0.75,7,Кабардино-Балкарская Республика
1667,2012,"Кабардино-Балкарский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",0721003512,33.592778,7,Кабардино-Балкарская Республика
1668,2012,"Общество с ограниченной ответственностью ""Вещевик""",0721001353,0.75,7,Кабардино-Балкарская Республика
1669,2011,"Кабардино-Балкарский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",0721003512,38.944792,7,Кабардино-Балкарская Республика
1670,2011,"Общество с ограниченной ответственностью ""Вещевик""",0721001353,0.75,7,Кабардино-Балкарская Республика
1671,2010,"Кабардино-Балкарский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",0721003512,23.713324,7,Кабардино-Балкарская Республика
1672,2010,"Общество с ограниченной ответственностью ""Вещевик""",0721001353,0.75,7,Кабардино-Балкарская Республика
1673,2009,"Кабардино-Балкарский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",0721003512,32.5614,7,Кабардино-Балкарская Республика
1674,2008,"Кабардино-Балкарский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",0721003512,9.69394,7,Кабардино-Балкарская Республика
1675,2006,"Кабардино-Балкарский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",0721003512,9.563,7,Кабардино-Балкарская Республика
1676,2014,"Дагестанский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",0561047452,9.577276,5,Республика Дагестан
1677,2012,"Дагестанский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",0561047452,7.068752,5,Республика Дагестан
1678,2011,"Дагестанский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",0561047452,33.397961,5,Республика Дагестан
1679,2010,"Дагестанский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",0561047452,17.976475,5,Республика Дагестан
1680,2009,"Дагестанский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",0561047452,40.92322,5,Республика Дагестан
1681,2008,"Дагестанский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",0561047452,5.253564,5,Республика Дагестан
1682,2006,"Дагестанский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",0561047452,9.873,5,Республика Дагестан
1683,2012,"Закрытое акционерное общество Инвестиционная компания ""ЮКАС-Холдинг""",0411112670,3.0,4,Республика Алтай
1684,2012,"Региональный Алтайский общественный фонд Республики Алтай ""ЕДИНСТВО""",0411143460,0.78,4,Республика Алтай
1685,2011,"Региональный Алтайский общественный фонд Республики Алтай ""ЕДИНСТВО""",0411143460,1.0,4,Республика Алтай
1686,2014,"Бурятский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",0326011270,5.238119,3,Республика Бурятия
1687,2013,"Бурятский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",0326011270,17.134781,3,Республика Бурятия
1688,2012,"Бурятский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",0326011270,19.928937,3,Республика Бурятия
1689,2011,"Бурятский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",0326011270,13.836073,3,Республика Бурятия
1690,2010,"Бурятский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",0326011270,6.110804,3,Республика Бурятия
1691,2009,"Бурятский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",0326011270,30.235325,3,Республика Бурятия
1692,2008,"Бурятский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",0326011270,6.719424,3,Республика Бурятия
1693,2006,"Бурятский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",0326011270,9.18527,3,Республика Бурятия
1694,2015,"ООО ""РегионСтрой""",0277134830,11.56,2,Республика Башкортостан
1695,2015,"ООО ""СтройКомплект""",0274180193,4.0,2,Республика Башкортостан
1696,2015,"ООО ""ЭКОИНСЕР""",0278178780,1.8,2,Республика Башкортостан
1697,2015,"ООО Строительно-Монтажная Компания ""Перспектива""",0245024263,1.5,2,Республика Башкортостан
1698,2015,"ООО ""СтройУниверсал""",0274183613,1.4,2,Республика Башкортостан
1699,2015,"ООО ""Нефтегазиндустрия-Инвест""",0277105194,1.0,2,Республика Башкортостан
1700,2014,"Башкортостанский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",0274090944,22.126525,2,Республика Башкортостан
1701,2014,"ООО Производственно-коммерческая фирма ""Полимерпласт""",0275031973,2.0,2,Республика Башкортостан
1702,2014,"ООО ""СТРОЙКОМПЛЕКТ""",0274180193,1.6,2,Республика Башкортостан
1703,2014,"ООО ""СтройТехЦентр""",0274158582,1.5,2,Республика Башкортостан
1704,2014,"ООО ""Нивелир""",0277108396,0.35,2,Республика Башкортостан
1705,2013,"Башкортостанский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",0274090944,26.970253,2,Республика Башкортостан
1706,2013,"ООО Производственно-коммерческая фирма ""Полимерпласт""",0275031973,15.0,2,Республика Башкортостан
1707,2012,"Башкортостанский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",0274090944,16.323383,2,Республика Башкортостан
1708,2012,"Общество с ограниченной ответственностью ""Салют-Торг""",0277055994,6.8,2,Республика Башкортостан
1709,2011,"Башкортостанский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",0274090944,32.823115,2,Республика Башкортостан
1710,2010,"Башкортостанский региональный общественный фонд поддержки Всероссийской политической партии ""Единая Россия""",0274090944,12.611688,2,Республика Башкортостан
